#    L    TT             EE             BB             TE             PP             PT             PE         
  2330    1.12292E+02    4.42463E+00    3.77152E-02   -8.02759E+00    1.55214E-09    1.13382E-07    2.61281E-08
  2331    1.12211E+02    4.39923E+00    3.76788E-02   -8.01383E+00    1.55092E-09    1.20277E-07    2.57151E-08
  2332    1.12130E+02    4.37389E+00    3.76425E-02   -7.99906E+00    1.54970E-09    1.27150E-07    2.53012E-08
  2333    1.12048E+02    4.34859E+00    3.76062E-02   -7.98336E+00    1.54849E-09    1.33987E-07    2.48867E-08
  2334    1.11965E+02    4.32335E+00    3.75700E-02   -7.96671E+00    1.54728E-09    1.40771E-07    2.44717E-08
  2335    1.11881E+02    4.29817E+00    3.75338E-02   -7.94911E+00    1.54606E-09    1.47488E-07    2.40564E-08
  2336    1.11796E+02    4.27305E+00    3.74976E-02   -7.93062E+00    1.54485E-09    1.54123E-07    2.36411E-08
  2337    1.11711E+02    4.24802E+00    3.74615E-02   -7.91124E+00    1.54364E-09    1.60660E-07    2.32260E-08
  2338    1.11624E+02    4.22305E+00    3.74255E-02   -7.89088E+00    1.54244E-09    1.67084E-07    2.28112E-08
  2339    1.11537E+02    4.19818E+00    3.73894E-02   -7.86969E+00    1.54123E-09    1.73381E-07    2.23971E-08
  2340    1.11448E+02    4.17340E+00    3.73535E-02   -7.84766E+00    1.54002E-09    1.79535E-07    2.19837E-08
  2341    1.11358E+02    4.14872E+00    3.73175E-02   -7.82469E+00    1.53882E-09    1.85531E-07    2.15714E-08
  2342    1.11267E+02    4.12414E+00    3.72816E-02   -7.80087E+00    1.53762E-09    1.91354E-07    2.11604E-08
  2343    1.11175E+02    4.09968E+00    3.72457E-02   -7.77624E+00    1.53642E-09    1.96989E-07    2.07508E-08
  2344    1.11082E+02    4.07533E+00    3.72099E-02   -7.75081E+00    1.53522E-09    2.02420E-07    2.03429E-08
  2345    1.10987E+02    4.05110E+00    3.71741E-02   -7.72449E+00    1.53402E-09    2.07633E-07    1.99368E-08
  2346    1.10891E+02    4.02699E+00    3.71383E-02   -7.69741E+00    1.53282E-09    2.12612E-07    1.95329E-08
  2347    1.10793E+02    4.00302E+00    3.71026E-02   -7.66950E+00    1.53162E-09    2.17343E-07    1.91313E-08
  2348    1.10694E+02    3.97917E+00    3.70669E-02   -7.64081E+00    1.53043E-09    2.21809E-07    1.87322E-08
  2349    1.10593E+02    3.95547E+00    3.70312E-02   -7.61134E+00    1.52924E-09    2.25997E-07    1.83359E-08
  2350    1.10491E+02    3.93191E+00    3.69955E-02   -7.58115E+00    1.52804E-09    2.29891E-07    1.79426E-08
  2351    1.10388E+02    3.90850E+00    3.69599E-02   -7.55016E+00    1.52685E-09    2.33479E-07    1.75523E-08
  2352    1.10283E+02    3.88525E+00    3.69243E-02   -7.51849E+00    1.52566E-09    2.36766E-07    1.71653E-08
  2353    1.10176E+02    3.86216E+00    3.68887E-02   -7.48607E+00    1.52447E-09    2.39760E-07    1.67814E-08
  2354    1.10067E+02    3.83923E+00    3.68531E-02   -7.45303E+00    1.52329E-09    2.42468E-07    1.64006E-08
  2355    1.09957E+02    3.81648E+00    3.68175E-02   -7.41921E+00    1.52210E-09    2.44898E-07    1.60230E-08
  2356    1.09845E+02    3.79391E+00    3.67820E-02   -7.38475E+00    1.52092E-09    2.47059E-07    1.56485E-08
  2357    1.09731E+02    3.77151E+00    3.67465E-02   -7.34971E+00    1.51973E-09    2.48958E-07    1.52772E-08
  2358    1.09615E+02    3.74931E+00    3.67109E-02   -7.31400E+00    1.51855E-09    2.50603E-07    1.49090E-08
  2359    1.09499E+02    3.72729E+00    3.66754E-02   -7.27769E+00    1.51737E-09    2.52002E-07    1.45438E-08
  2360    1.09379E+02    3.70547E+00    3.66399E-02   -7.24068E+00    1.51619E-09    2.53163E-07    1.41818E-08
  2361    1.09258E+02    3.68384E+00    3.66045E-02   -7.20319E+00    1.51502E-09    2.54094E-07    1.38229E-08
  2362    1.09135E+02    3.66241E+00    3.65690E-02   -7.16506E+00    1.51384E-09    2.54803E-07    1.34670E-08
  2363    1.09010E+02    3.64119E+00    3.65335E-02   -7.12642E+00    1.51266E-09    2.55297E-07    1.31143E-08
  2364    1.08883E+02    3.62017E+00    3.64981E-02   -7.08718E+00    1.51149E-09    2.55585E-07    1.27646E-08
  2365    1.08754E+02    3.59936E+00    3.64626E-02   -7.04747E+00    1.51032E-09    2.55675E-07    1.24179E-08
  2366    1.08624E+02    3.57878E+00    3.64272E-02   -7.00722E+00    1.50915E-09    2.55574E-07    1.20743E-08
  2367    1.08491E+02    3.55840E+00    3.63917E-02   -6.96648E+00    1.50798E-09    2.55290E-07    1.17338E-08
  2368    1.08356E+02    3.53825E+00    3.63563E-02   -6.92524E+00    1.50681E-09    2.54831E-07    1.13962E-08
  2369    1.08219E+02    3.51832E+00    3.63209E-02   -6.88363E+00    1.50564E-09    2.54205E-07    1.10617E-08
  2370    1.08080E+02    3.49863E+00    3.62854E-02   -6.84148E+00    1.50447E-09    2.53421E-07    1.07303E-08
  2371    1.07939E+02    3.47917E+00    3.62500E-02   -6.79894E+00    1.50331E-09    2.52485E-07    1.04018E-08
  2372    1.07796E+02    3.45994E+00    3.62145E-02   -6.75599E+00    1.50214E-09    2.51406E-07    1.00763E-08
  2373    1.07652E+02    3.44095E+00    3.61791E-02   -6.71269E+00    1.50098E-09    2.50192E-07    9.75384E-09
  2374    1.07504E+02    3.42221E+00    3.61436E-02   -6.66903E+00    1.49982E-09    2.48851E-07    9.43435E-09
  2375    1.07355E+02    3.40370E+00    3.61082E-02   -6.62499E+00    1.49866E-09    2.47390E-07    9.11782E-09
  2376    1.07204E+02    3.38545E+00    3.60727E-02   -6.58062E+00    1.49750E-09    2.45817E-07    8.80426E-09
  2377    1.07050E+02    3.36744E+00    3.60373E-02   -6.53593E+00    1.49635E-09    2.44141E-07    8.49366E-09
  2378    1.06895E+02    3.34968E+00    3.60018E-02   -6.49093E+00    1.49519E-09    2.42369E-07    8.18601E-09
  2379    1.06737E+02    3.33217E+00    3.59663E-02   -6.44565E+00    1.49403E-09    2.40510E-07    7.88130E-09
  2380    1.06578E+02    3.31493E+00    3.59308E-02   -6.40012E+00    1.49288E-09    2.38570E-07    7.57952E-09
  2381    1.06416E+02    3.29793E+00    3.58954E-02   -6.35434E+00    1.49173E-09    2.36558E-07    7.28066E-09
  2382    1.06252E+02    3.28120E+00    3.58599E-02   -6.30832E+00    1.49058E-09    2.34482E-07    6.98473E-09
  2383    1.06085E+02    3.26472E+00    3.58244E-02   -6.26209E+00    1.48943E-09    2.32350E-07    6.69169E-09
  2384    1.05917E+02    3.24852E+00    3.57888E-02   -6.21565E+00    1.48828E-09    2.30170E-07    6.40156E-09
  2385    1.05747E+02    3.23257E+00    3.57533E-02   -6.16903E+00    1.48713E-09    2.27949E-07    6.11432E-09
  2386    1.05574E+02    3.21688E+00    3.57178E-02   -6.12224E+00    1.48599E-09    2.25696E-07    5.82996E-09
  2387    1.05399E+02    3.20147E+00    3.56822E-02   -6.07531E+00    1.48484E-09    2.23419E-07    5.54847E-09
  2388    1.05223E+02    3.18632E+00    3.56467E-02   -6.02826E+00    1.48370E-09    2.21124E-07    5.26984E-09
  2389    1.05044E+02    3.17145E+00    3.56111E-02   -5.98111E+00    1.48256E-09    2.18821E-07    4.99408E-09
  2390    1.04862E+02    3.15684E+00    3.55755E-02   -5.93386E+00    1.48142E-09    2.16517E-07    4.72116E-09
  2391    1.04679E+02    3.14251E+00    3.55400E-02   -5.88655E+00    1.48028E-09    2.14220E-07    4.45108E-09
  2392    1.04495E+02    3.12845E+00    3.55044E-02   -5.83919E+00    1.47914E-09    2.11938E-07    4.18384E-09
  2393    1.04307E+02    3.11467E+00    3.54688E-02   -5.79179E+00    1.47800E-09    2.09679E-07    3.91941E-09
  2394    1.04118E+02    3.10117E+00    3.54331E-02   -5.74436E+00    1.47686E-09    2.07450E-07    3.65781E-09
  2395    1.03927E+02    3.08794E+00    3.53975E-02   -5.69694E+00    1.47573E-09    2.05260E-07    3.39900E-09
  2396    1.03734E+02    3.07498E+00    3.53619E-02   -5.64953E+00    1.47460E-09    2.03117E-07    3.14300E-09
  2397    1.03539E+02    3.06231E+00    3.53262E-02   -5.60214E+00    1.47346E-09    2.01028E-07    2.88978E-09
  2398    1.03341E+02    3.04991E+00    3.52905E-02   -5.55479E+00    1.47233E-09    1.99002E-07    2.63935E-09
  2399    1.03142E+02    3.03779E+00    3.52548E-02   -5.50750E+00    1.47120E-09    1.97046E-07    2.39169E-09
  2400    1.02941E+02    3.02594E+00    3.52191E-02   -5.46029E+00    1.47007E-09    1.95168E-07    2.14679E-09
  2401    1.02737E+02    3.01436E+00    3.51834E-02   -5.41316E+00    1.46895E-09    1.93375E-07    1.90464E-09
  2402    1.02532E+02    3.00307E+00    3.51477E-02   -5.36614E+00    1.46782E-09    1.91665E-07    1.66520E-09
  2403    1.02325E+02    2.99204E+00    3.51120E-02   -5.31925E+00    1.46670E-09    1.90037E-07    1.42841E-09
  2404    1.02116E+02    2.98130E+00    3.50762E-02   -5.27249E+00    1.46557E-09    1.88489E-07    1.19423E-09
  2405    1.01905E+02    2.97083E+00    3.50404E-02   -5.22589E+00    1.46445E-09    1.87018E-07    9.62600E-10
  2406    1.01692E+02    2.96064E+00    3.50047E-02   -5.17945E+00    1.46333E-09    1.85623E-07    7.33473E-10
  2407    1.01478E+02    2.95072E+00    3.49689E-02   -5.13321E+00    1.46221E-09    1.84300E-07    5.06800E-10
  2408    1.01261E+02    2.94107E+00    3.49330E-02   -5.08715E+00    1.46109E-09    1.83048E-07    2.82529E-10
  2409    1.01043E+02    2.93169E+00    3.48972E-02   -5.04130E+00    1.45997E-09    1.81864E-07    6.06104E-11
  2410    1.00822E+02    2.92259E+00    3.48614E-02   -4.99569E+00    1.45886E-09    1.80747E-07   -1.59007E-10
  2411    1.00601E+02    2.91376E+00    3.48255E-02   -4.95030E+00    1.45774E-09    1.79694E-07   -3.76373E-10
  2412    1.00376E+02    2.90519E+00    3.47897E-02   -4.90517E+00    1.45663E-09    1.78704E-07   -5.91539E-10
  2413    1.00151E+02    2.89689E+00    3.47538E-02   -4.86031E+00    1.45551E-09    1.77773E-07   -8.04555E-10
  2414    9.99237E+01    2.88885E+00    3.47179E-02   -4.81573E+00    1.45440E-09    1.76899E-07   -1.01547E-09
  2415    9.96946E+01    2.88108E+00    3.46819E-02   -4.77144E+00    1.45329E-09    1.76081E-07   -1.22434E-09
  2416    9.94642E+01    2.87358E+00    3.46460E-02   -4.72747E+00    1.45218E-09    1.75316E-07   -1.43121E-09
  2417    9.92319E+01    2.86633E+00    3.46100E-02   -4.68381E+00    1.45108E-09    1.74603E-07   -1.63613E-09
  2418    9.89984E+01    2.85935E+00    3.45741E-02   -4.64050E+00    1.44997E-09    1.73938E-07   -1.83915E-09
  2419    9.87628E+01    2.85263E+00    3.45381E-02   -4.59753E+00    1.44886E-09    1.73320E-07   -2.04033E-09
  2420    9.85266E+01    2.84615E+00    3.45021E-02   -4.55493E+00    1.44776E-09    1.72746E-07   -2.23971E-09
  2421    9.82884E+01    2.83994E+00    3.44661E-02   -4.51270E+00    1.44666E-09    1.72215E-07   -2.43734E-09
  2422    9.80488E+01    2.83397E+00    3.44300E-02   -4.47086E+00    1.44555E-09    1.71724E-07   -2.63328E-09
  2423    9.78086E+01    2.82826E+00    3.43940E-02   -4.42941E+00    1.44445E-09    1.71270E-07   -2.82757E-09
  2424    9.75662E+01    2.82279E+00    3.43579E-02   -4.38838E+00    1.44335E-09    1.70853E-07   -3.02027E-09
  2425    9.73230E+01    2.81757E+00    3.43218E-02   -4.34776E+00    1.44226E-09    1.70468E-07   -3.21143E-09
  2426    9.70784E+01    2.81259E+00    3.42857E-02   -4.30757E+00    1.44116E-09    1.70116E-07   -3.40109E-09
  2427    9.68323E+01    2.80785E+00    3.42496E-02   -4.26783E+00    1.44006E-09    1.69792E-07   -3.58930E-09
  2428    9.65853E+01    2.80335E+00    3.42134E-02   -4.22853E+00    1.43897E-09    1.69495E-07   -3.77613E-09
  2429    9.63375E+01    2.79908E+00    3.41773E-02   -4.18970E+00    1.43787E-09    1.69224E-07   -3.96161E-09
  2430    9.60881E+01    2.79505E+00    3.41411E-02   -4.15133E+00    1.43678E-09    1.68974E-07   -4.14580E-09
  2431    9.58378E+01    2.79124E+00    3.41049E-02   -4.11345E+00    1.43569E-09    1.68745E-07   -4.32875E-09
  2432    9.55866E+01    2.78767E+00    3.40687E-02   -4.07606E+00    1.43460E-09    1.68534E-07   -4.51051E-09
  2433    9.53343E+01    2.78431E+00    3.40325E-02   -4.03917E+00    1.43351E-09    1.68340E-07   -4.69113E-09
  2434    9.50818E+01    2.78118E+00    3.39962E-02   -4.00279E+00    1.43242E-09    1.68159E-07   -4.87066E-09
  2435    9.48275E+01    2.77827E+00    3.39600E-02   -3.96693E+00    1.43134E-09    1.67989E-07   -5.04915E-09
  2436    9.45729E+01    2.77557E+00    3.39237E-02   -3.93160E+00    1.43025E-09    1.67830E-07   -5.22665E-09
  2437    9.43171E+01    2.77308E+00    3.38874E-02   -3.89680E+00    1.42917E-09    1.67677E-07   -5.40321E-09
  2438    9.40610E+01    2.77081E+00    3.38511E-02   -3.86254E+00    1.42808E-09    1.67529E-07   -5.57889E-09
  2439    9.38036E+01    2.76873E+00    3.38148E-02   -3.82884E+00    1.42700E-09    1.67384E-07   -5.75372E-09
  2440    9.35457E+01    2.76686E+00    3.37785E-02   -3.79569E+00    1.42592E-09    1.67240E-07   -5.92778E-09
  2441    9.32874E+01    2.76519E+00    3.37421E-02   -3.76311E+00    1.42484E-09    1.67095E-07   -6.10109E-09
  2442    9.30284E+01    2.76372E+00    3.37058E-02   -3.73109E+00    1.42376E-09    1.66945E-07   -6.27372E-09
  2443    9.27681E+01    2.76243E+00    3.36694E-02   -3.69966E+00    1.42269E-09    1.66790E-07   -6.44571E-09
  2444    9.25079E+01    2.76133E+00    3.36330E-02   -3.66881E+00    1.42161E-09    1.66627E-07   -6.61712E-09
  2445    9.22477E+01    2.76043E+00    3.35966E-02   -3.63855E+00    1.42054E-09    1.66453E-07   -6.78800E-09
  2446    9.19861E+01    2.75970E+00    3.35602E-02   -3.60888E+00    1.41946E-09    1.66267E-07   -6.95839E-09
  2447    9.17252E+01    2.75915E+00    3.35238E-02   -3.57983E+00    1.41839E-09    1.66066E-07   -7.12834E-09
  2448    9.14635E+01    2.75878E+00    3.34874E-02   -3.55137E+00    1.41732E-09    1.65849E-07   -7.29792E-09
  2449    9.12009E+01    2.75857E+00    3.34509E-02   -3.52354E+00    1.41625E-09    1.65612E-07   -7.46716E-09
  2450    9.09390E+01    2.75854E+00    3.34145E-02   -3.49631E+00    1.41518E-09    1.65354E-07   -7.63612E-09
  2451    9.06761E+01    2.75867E+00    3.33781E-02   -3.46971E+00    1.41411E-09    1.65073E-07   -7.80484E-09
  2452    9.04137E+01    2.75895E+00    3.33416E-02   -3.44373E+00    1.41304E-09    1.64771E-07   -7.97333E-09
  2453    9.01503E+01    2.75939E+00    3.33051E-02   -3.41839E+00    1.41198E-09    1.64450E-07   -8.14160E-09
  2454    8.98873E+01    2.75999E+00    3.32687E-02   -3.39368E+00    1.41091E-09    1.64112E-07   -8.30966E-09
  2455    8.96240E+01    2.76073E+00    3.32322E-02   -3.36961E+00    1.40985E-09    1.63759E-07   -8.47750E-09
  2456    8.93610E+01    2.76161E+00    3.31958E-02   -3.34618E+00    1.40879E-09    1.63393E-07   -8.64513E-09
  2457    8.90984E+01    2.76264E+00    3.31593E-02   -3.32340E+00    1.40773E-09    1.63016E-07   -8.81256E-09
  2458    8.88352E+01    2.76380E+00    3.31228E-02   -3.30126E+00    1.40667E-09    1.62630E-07   -8.97980E-09
  2459    8.85716E+01    2.76509E+00    3.30864E-02   -3.27977E+00    1.40561E-09    1.62238E-07   -9.14683E-09
  2460    8.83088E+01    2.76651E+00    3.30499E-02   -3.25893E+00    1.40455E-09    1.61842E-07   -9.31368E-09
  2461    8.80463E+01    2.76805E+00    3.30134E-02   -3.23875E+00    1.40349E-09    1.61443E-07   -9.48034E-09
  2462    8.77830E+01    2.76972E+00    3.29770E-02   -3.21922E+00    1.40244E-09    1.61044E-07   -9.64683E-09
  2463    8.75213E+01    2.77149E+00    3.29405E-02   -3.20035E+00    1.40138E-09    1.60647E-07   -9.81314E-09
  2464    8.72589E+01    2.77339E+00    3.29041E-02   -3.18213E+00    1.40033E-09    1.60254E-07   -9.97927E-09
  2465    8.69972E+01    2.77538E+00    3.28676E-02   -3.16457E+00    1.39928E-09    1.59868E-07   -1.01452E-08
  2466    8.67354E+01    2.77749E+00    3.28312E-02   -3.14767E+00    1.39823E-09    1.59489E-07   -1.03111E-08
  2467    8.64743E+01    2.77968E+00    3.27948E-02   -3.13142E+00    1.39718E-09    1.59121E-07   -1.04767E-08
  2468    8.62138E+01    2.78198E+00    3.27584E-02   -3.11583E+00    1.39613E-09    1.58765E-07   -1.06422E-08
  2469    8.59538E+01    2.78437E+00    3.27220E-02   -3.10089E+00    1.39508E-09    1.58425E-07   -1.08076E-08
  2470    8.56936E+01    2.78685E+00    3.26856E-02   -3.08661E+00    1.39403E-09    1.58100E-07   -1.09728E-08
  2471    8.54347E+01    2.78940E+00    3.26492E-02   -3.07298E+00    1.39299E-09    1.57795E-07   -1.11379E-08
  2472    8.51762E+01    2.79204E+00    3.26128E-02   -3.06000E+00    1.39194E-09    1.57510E-07   -1.13028E-08
  2473    8.49180E+01    2.79475E+00    3.25765E-02   -3.04767E+00    1.39090E-09    1.57249E-07   -1.14676E-08
  2474    8.46603E+01    2.79752E+00    3.25401E-02   -3.03598E+00    1.38986E-09    1.57013E-07   -1.16323E-08
  2475    8.44037E+01    2.80036E+00    3.25038E-02   -3.02496E+00    1.38881E-09    1.56804E-07   -1.17969E-08
  2476    8.41473E+01    2.80327E+00    3.24675E-02   -3.01457E+00    1.38777E-09    1.56625E-07   -1.19613E-08
  2477    8.38919E+01    2.80624E+00    3.24312E-02   -3.00482E+00    1.38674E-09    1.56477E-07   -1.21257E-08
  2478    8.36376E+01    2.80925E+00    3.23949E-02   -2.99570E+00    1.38570E-09    1.56363E-07   -1.22899E-08
  2479    8.33841E+01    2.81232E+00    3.23587E-02   -2.98722E+00    1.38466E-09    1.56284E-07   -1.24541E-08
  2480    8.31308E+01    2.81543E+00    3.23224E-02   -2.97937E+00    1.38363E-09    1.56244E-07   -1.26181E-08
  2481    8.28791E+01    2.81859E+00    3.22862E-02   -2.97213E+00    1.38259E-09    1.56243E-07   -1.27821E-08
  2482    8.26283E+01    2.82178E+00    3.22500E-02   -2.96552E+00    1.38156E-09    1.56284E-07   -1.29459E-08
  2483    8.23783E+01    2.82501E+00    3.22138E-02   -2.95952E+00    1.38052E-09    1.56370E-07   -1.31097E-08
  2484    8.21290E+01    2.82827E+00    3.21777E-02   -2.95413E+00    1.37949E-09    1.56502E-07   -1.32734E-08
  2485    8.18812E+01    2.83156E+00    3.21415E-02   -2.94935E+00    1.37846E-09    1.56683E-07   -1.34371E-08
  2486    8.16349E+01    2.83487E+00    3.21054E-02   -2.94517E+00    1.37743E-09    1.56914E-07   -1.36006E-08
  2487    8.13892E+01    2.83819E+00    3.20693E-02   -2.94158E+00    1.37641E-09    1.57197E-07   -1.37641E-08
  2488    8.11449E+01    2.84154E+00    3.20333E-02   -2.93859E+00    1.37538E-09    1.57536E-07   -1.39276E-08
  2489    8.09013E+01    2.84489E+00    3.19972E-02   -2.93619E+00    1.37435E-09    1.57931E-07   -1.40910E-08
  2490    8.06590E+01    2.84824E+00    3.19612E-02   -2.93436E+00    1.37333E-09    1.58386E-07   -1.42543E-08
  2491    8.04187E+01    2.85160E+00    3.19252E-02   -2.93312E+00    1.37230E-09    1.58901E-07   -1.44176E-08
  2492    8.01790E+01    2.85496E+00    3.18893E-02   -2.93244E+00    1.37128E-09    1.59480E-07   -1.45809E-08
  2493    7.99405E+01    2.85831E+00    3.18533E-02   -2.93232E+00    1.37026E-09    1.60124E-07   -1.47441E-08
  2494    7.97036E+01    2.86166E+00    3.18174E-02   -2.93276E+00    1.36924E-09    1.60836E-07   -1.49073E-08
  2495    7.94680E+01    2.86499E+00    3.17815E-02   -2.93375E+00    1.36822E-09    1.61617E-07   -1.50705E-08
  2496    7.92338E+01    2.86831E+00    3.17457E-02   -2.93528E+00    1.36720E-09    1.62470E-07   -1.52336E-08
  2497    7.90010E+01    2.87161E+00    3.17098E-02   -2.93734E+00    1.36618E-09    1.63397E-07   -1.53968E-08
  2498    7.87697E+01    2.87488E+00    3.16740E-02   -2.93993E+00    1.36517E-09    1.64399E-07   -1.55599E-08
  2499    7.85398E+01    2.87813E+00    3.16383E-02   -2.94304E+00    1.36415E-09    1.65480E-07   -1.57230E-08
  2500    7.83114E+01    2.88134E+00    3.16025E-02   -2.94667E+00    1.36314E-09    1.66641E-07   -1.58861E-08
  2501    7.80846E+01    2.88452E+00    3.15668E-02   -2.95080E+00    1.36212E-09    1.67883E-07   -1.60492E-08
  2502    7.78592E+01    2.88766E+00    3.15311E-02   -2.95543E+00    1.36111E-09    1.69207E-07   -1.62122E-08
  2503    7.76354E+01    2.89075E+00    3.14955E-02   -2.96056E+00    1.36010E-09    1.70609E-07   -1.63749E-08
