#    L    TT             EE             BB             TE             PP             PT             PE         
  2097    2.07892E+02    5.02637E+00    4.83845E-02   -8.07972E+00    1.87792E-09    6.59567E-07   -9.36596E-10
  2098    2.07342E+02    5.01715E+00    4.83373E-02   -7.95391E+00    1.87632E-09    6.58085E-07   -2.98176E-10
  2099    2.06787E+02    5.00854E+00    4.82900E-02   -7.82904E+00    1.87472E-09    6.56503E-07    3.39457E-10
  2100    2.06226E+02    5.00056E+00    4.82427E-02   -7.70512E+00    1.87312E-09    6.54817E-07    9.76291E-10
  2101    2.05659E+02    4.99320E+00    4.81952E-02   -7.58219E+00    1.87153E-09    6.53026E-07    1.61230E-09
  2102    2.05087E+02    4.98645E+00    4.81476E-02   -7.46030E+00    1.86994E-09    6.51132E-07    2.24736E-09
  2103    2.04509E+02    4.98030E+00    4.80999E-02   -7.33948E+00    1.86835E-09    6.49137E-07    2.88136E-09
  2104    2.03927E+02    4.97477E+00    4.80522E-02   -7.21976E+00    1.86676E-09    6.47042E-07    3.51416E-09
  2105    2.03339E+02    4.96983E+00    4.80043E-02   -7.10117E+00    1.86517E-09    6.44851E-07    4.14563E-09
  2106    2.02746E+02    4.96548E+00    4.79564E-02   -6.98375E+00    1.86358E-09    6.42566E-07    4.77566E-09
  2107    2.02148E+02    4.96172E+00    4.79083E-02   -6.86752E+00    1.86200E-09    6.40189E-07    5.40410E-09
  2108    2.01545E+02    4.95854E+00    4.78602E-02   -6.75252E+00    1.86042E-09    6.37723E-07    6.03083E-09
  2109    2.00938E+02    4.95593E+00    4.78119E-02   -6.63880E+00    1.85884E-09    6.35169E-07    6.65573E-09
  2110    2.00327E+02    4.95389E+00    4.77636E-02   -6.52635E+00    1.85726E-09    6.32531E-07    7.27866E-09
  2111    1.99711E+02    4.95241E+00    4.77152E-02   -6.41524E+00    1.85569E-09    6.29810E-07    7.89949E-09
  2112    1.99091E+02    4.95148E+00    4.76667E-02   -6.30548E+00    1.85411E-09    6.27009E-07    8.51810E-09
  2113    1.98468E+02    4.95110E+00    4.76181E-02   -6.19709E+00    1.85254E-09    6.24130E-07    9.13437E-09
  2114    1.97839E+02    4.95127E+00    4.75694E-02   -6.09012E+00    1.85097E-09    6.21175E-07    9.74815E-09
  2115    1.97208E+02    4.95195E+00    4.75207E-02   -5.98456E+00    1.84940E-09    6.18147E-07    1.03593E-08
  2116    1.96572E+02    4.95317E+00    4.74718E-02   -5.88045E+00    1.84784E-09    6.15049E-07    1.09678E-08
  2117    1.95933E+02    4.95490E+00    4.74229E-02   -5.77782E+00    1.84627E-09    6.11882E-07    1.15733E-08
  2118    1.95290E+02    4.95714E+00    4.73739E-02   -5.67670E+00    1.84471E-09    6.08649E-07    1.21759E-08
  2119    1.94645E+02    4.95988E+00    4.73248E-02   -5.57710E+00    1.84315E-09    6.05352E-07    1.27754E-08
  2120    1.93995E+02    4.96311E+00    4.72756E-02   -5.47904E+00    1.84159E-09    6.01993E-07    1.33716E-08
  2121    1.93343E+02    4.96682E+00    4.72263E-02   -5.38255E+00    1.84004E-09    5.98576E-07    1.39644E-08
  2122    1.92687E+02    4.97101E+00    4.71770E-02   -5.28764E+00    1.83848E-09    5.95101E-07    1.45538E-08
  2123    1.92028E+02    4.97567E+00    4.71276E-02   -5.19434E+00    1.83693E-09    5.91572E-07    1.51395E-08
  2124    1.91367E+02    4.98078E+00    4.70781E-02   -5.10266E+00    1.83538E-09    5.87991E-07    1.57214E-08
  2125    1.90703E+02    4.98634E+00    4.70285E-02   -5.01263E+00    1.83383E-09    5.84360E-07    1.62994E-08
  2126    1.90037E+02    4.99235E+00    4.69789E-02   -4.92426E+00    1.83228E-09    5.80682E-07    1.68735E-08
  2127    1.89368E+02    4.99878E+00    4.69292E-02   -4.83758E+00    1.83074E-09    5.76959E-07    1.74434E-08
  2128    1.88698E+02    5.00563E+00    4.68794E-02   -4.75259E+00    1.82919E-09    5.73192E-07    1.80090E-08
  2129    1.88025E+02    5.01290E+00    4.68295E-02   -4.66932E+00    1.82765E-09    5.69386E-07    1.85702E-08
  2130    1.87350E+02    5.02056E+00    4.67796E-02   -4.58778E+00    1.82611E-09    5.65541E-07    1.91268E-08
  2131    1.86673E+02    5.02862E+00    4.67296E-02   -4.50800E+00    1.82458E-09    5.61660E-07    1.96788E-08
  2132    1.85994E+02    5.03706E+00    4.66796E-02   -4.42998E+00    1.82304E-09    5.57746E-07    2.02261E-08
  2133    1.85314E+02    5.04588E+00    4.66295E-02   -4.35374E+00    1.82151E-09    5.53801E-07    2.07684E-08
  2134    1.84632E+02    5.05506E+00    4.65793E-02   -4.27929E+00    1.81998E-09    5.49827E-07    2.13056E-08
  2135    1.83949E+02    5.06459E+00    4.65291E-02   -4.20664E+00    1.81845E-09    5.45827E-07    2.18377E-08
  2136    1.83265E+02    5.07446E+00    4.64788E-02   -4.13579E+00    1.81692E-09    5.41802E-07    2.23645E-08
  2137    1.82579E+02    5.08467E+00    4.64284E-02   -4.06676E+00    1.81539E-09    5.37756E-07    2.28858E-08
  2138    1.81892E+02    5.09521E+00    4.63780E-02   -3.99955E+00    1.81387E-09    5.33690E-07    2.34016E-08
  2139    1.81205E+02    5.10605E+00    4.63276E-02   -3.93418E+00    1.81234E-09    5.29608E-07    2.39117E-08
  2140    1.80518E+02    5.11721E+00    4.62770E-02   -3.87066E+00    1.81082E-09    5.25510E-07    2.44160E-08
  2141    1.79830E+02    5.12865E+00    4.62265E-02   -3.80899E+00    1.80930E-09    5.21400E-07    2.49144E-08
  2142    1.79141E+02    5.14038E+00    4.61759E-02   -3.74916E+00    1.80779E-09    5.17280E-07    2.54067E-08
  2143    1.78452E+02    5.15238E+00    4.61252E-02   -3.69121E+00    1.80627E-09    5.13152E-07    2.58927E-08
  2144    1.77764E+02    5.16464E+00    4.60745E-02   -3.63511E+00    1.80476E-09    5.09019E-07    2.63725E-08
  2145    1.77075E+02    5.17715E+00    4.60238E-02   -3.58090E+00    1.80325E-09    5.04883E-07    2.68458E-08
  2146    1.76386E+02    5.18990E+00    4.59730E-02   -3.52857E+00    1.80174E-09    5.00746E-07    2.73125E-08
  2147    1.75697E+02    5.20288E+00    4.59222E-02   -3.47812E+00    1.80023E-09    4.96611E-07    2.77725E-08
  2148    1.75008E+02    5.21608E+00    4.58713E-02   -3.42956E+00    1.79872E-09    4.92479E-07    2.82257E-08
  2149    1.74321E+02    5.22948E+00    4.58204E-02   -3.38289E+00    1.79722E-09    4.88354E-07    2.86718E-08
  2150    1.73633E+02    5.24308E+00    4.57695E-02   -3.33811E+00    1.79571E-09    4.84238E-07    2.91109E-08
  2151    1.72946E+02    5.25687E+00    4.57186E-02   -3.29522E+00    1.79421E-09    4.80132E-07    2.95428E-08
  2152    1.72260E+02    5.27083E+00    4.56676E-02   -3.25422E+00    1.79271E-09    4.76039E-07    2.99675E-08
  2153    1.71576E+02    5.28495E+00    4.56166E-02   -3.21511E+00    1.79122E-09    4.71960E-07    3.03851E-08
  2154    1.70891E+02    5.29922E+00    4.55656E-02   -3.17790E+00    1.78972E-09    4.67897E-07    3.07956E-08
  2155    1.70209E+02    5.31365E+00    4.55145E-02   -3.14258E+00    1.78823E-09    4.63852E-07    3.11990E-08
  2156    1.69527E+02    5.32819E+00    4.54635E-02   -3.10913E+00    1.78674E-09    4.59825E-07    3.15954E-08
  2157    1.68847E+02    5.34286E+00    4.54124E-02   -3.07757E+00    1.78525E-09    4.55820E-07    3.19848E-08
  2158    1.68168E+02    5.35764E+00    4.53613E-02   -3.04787E+00    1.78376E-09    4.51837E-07    3.23673E-08
  2159    1.67491E+02    5.37252E+00    4.53102E-02   -3.02004E+00    1.78227E-09    4.47878E-07    3.27430E-08
  2160    1.66815E+02    5.38749E+00    4.52590E-02   -2.99408E+00    1.78079E-09    4.43945E-07    3.31117E-08
  2161    1.66141E+02    5.40254E+00    4.52079E-02   -2.96997E+00    1.77930E-09    4.40039E-07    3.34737E-08
  2162    1.65469E+02    5.41765E+00    4.51568E-02   -2.94771E+00    1.77782E-09    4.36163E-07    3.38289E-08
  2163    1.64800E+02    5.43283E+00    4.51057E-02   -2.92729E+00    1.77634E-09    4.32317E-07    3.41774E-08
  2164    1.64132E+02    5.44804E+00    4.50545E-02   -2.90870E+00    1.77487E-09    4.28503E-07    3.45193E-08
  2165    1.63466E+02    5.46329E+00    4.50034E-02   -2.89194E+00    1.77339E-09    4.24724E-07    3.48545E-08
  2166    1.62803E+02    5.47856E+00    4.49523E-02   -2.87699E+00    1.77192E-09    4.20980E-07    3.51831E-08
  2167    1.62142E+02    5.49385E+00    4.49011E-02   -2.86386E+00    1.77044E-09    4.17274E-07    3.55052E-08
  2168    1.61484E+02    5.50914E+00    4.48500E-02   -2.85251E+00    1.76897E-09    4.13606E-07    3.58208E-08
  2169    1.60828E+02    5.52442E+00    4.47989E-02   -2.84294E+00    1.76751E-09    4.09979E-07    3.61299E-08
  2170    1.60176E+02    5.53969E+00    4.47478E-02   -2.83513E+00    1.76604E-09    4.06394E-07    3.64326E-08
  2171    1.59525E+02    5.55492E+00    4.46968E-02   -2.82905E+00    1.76457E-09    4.02853E-07    3.67289E-08
  2172    1.58878E+02    5.57014E+00    4.46457E-02   -2.82469E+00    1.76311E-09    3.99358E-07    3.70189E-08
  2173    1.58234E+02    5.58531E+00    4.45947E-02   -2.82203E+00    1.76165E-09    3.95909E-07    3.73026E-08
  2174    1.57594E+02    5.60043E+00    4.45437E-02   -2.82105E+00    1.76019E-09    3.92510E-07    3.75801E-08
  2175    1.56957E+02    5.61548E+00    4.44927E-02   -2.82174E+00    1.75873E-09    3.89161E-07    3.78513E-08
  2176    1.56323E+02    5.63047E+00    4.44418E-02   -2.82408E+00    1.75727E-09    3.85864E-07    3.81164E-08
  2177    1.55693E+02    5.64538E+00    4.43908E-02   -2.82806E+00    1.75582E-09    3.82621E-07    3.83754E-08
  2178    1.55066E+02    5.66019E+00    4.43400E-02   -2.83366E+00    1.75437E-09    3.79434E-07    3.86283E-08
  2179    1.54442E+02    5.67491E+00    4.42891E-02   -2.84086E+00    1.75292E-09    3.76303E-07    3.88752E-08
  2180    1.53823E+02    5.68951E+00    4.42383E-02   -2.84965E+00    1.75147E-09    3.73231E-07    3.91161E-08
  2181    1.53207E+02    5.70400E+00    4.41875E-02   -2.86001E+00    1.75002E-09    3.70219E-07    3.93511E-08
  2182    1.52596E+02    5.71835E+00    4.41368E-02   -2.87193E+00    1.74857E-09    3.67270E-07    3.95801E-08
  2183    1.51988E+02    5.73257E+00    4.40861E-02   -2.88538E+00    1.74713E-09    3.64384E-07    3.98033E-08
  2184    1.51384E+02    5.74664E+00    4.40355E-02   -2.90033E+00    1.74568E-09    3.61563E-07    4.00206E-08
  2185    1.50785E+02    5.76055E+00    4.39849E-02   -2.91677E+00    1.74424E-09    3.58809E-07    4.02322E-08
  2186    1.50189E+02    5.77431E+00    4.39343E-02   -2.93466E+00    1.74280E-09    3.56124E-07    4.04381E-08
  2187    1.49599E+02    5.78789E+00    4.38839E-02   -2.95400E+00    1.74137E-09    3.53509E-07    4.06382E-08
  2188    1.49012E+02    5.80129E+00    4.38334E-02   -2.97476E+00    1.73993E-09    3.50966E-07    4.08327E-08
  2189    1.48430E+02    5.81450E+00    4.37830E-02   -2.99691E+00    1.73850E-09    3.48497E-07    4.10216E-08
  2190    1.47852E+02    5.82752E+00    4.37327E-02   -3.02044E+00    1.73706E-09    3.46102E-07    4.12050E-08
  2191    1.47279E+02    5.84033E+00    4.36825E-02   -3.04532E+00    1.73563E-09    3.43785E-07    4.13828E-08
  2192    1.46711E+02    5.85293E+00    4.36323E-02   -3.07153E+00    1.73421E-09    3.41546E-07    4.15551E-08
  2193    1.46147E+02    5.86530E+00    4.35822E-02   -3.09905E+00    1.73278E-09    3.39386E-07    4.17221E-08
  2194    1.45587E+02    5.87744E+00    4.35321E-02   -3.12787E+00    1.73135E-09    3.37309E-07    4.18836E-08
  2195    1.45033E+02    5.88933E+00    4.34821E-02   -3.15795E+00    1.72993E-09    3.35315E-07    4.20398E-08
  2196    1.44484E+02    5.90098E+00    4.34322E-02   -3.18927E+00    1.72851E-09    3.33406E-07    4.21906E-08
  2197    1.43939E+02    5.91237E+00    4.33823E-02   -3.22180E+00    1.72709E-09    3.31584E-07    4.23362E-08
  2198    1.43399E+02    5.92349E+00    4.33326E-02   -3.25551E+00    1.72567E-09    3.29850E-07    4.24766E-08
  2199    1.42864E+02    5.93436E+00    4.32829E-02   -3.29038E+00    1.72425E-09    3.28207E-07    4.26118E-08
  2200    1.42335E+02    5.94494E+00    4.32332E-02   -3.32637E+00    1.72283E-09    3.26654E-07    4.27418E-08
  2201    1.41810E+02    5.95525E+00    4.31837E-02   -3.36347E+00    1.72142E-09    3.25194E-07    4.28668E-08
  2202    1.41291E+02    5.96527E+00    4.31342E-02   -3.40163E+00    1.72001E-09    3.23821E-07    4.29868E-08
  2203    1.40776E+02    5.97500E+00    4.30849E-02   -3.44084E+00    1.71860E-09    3.22527E-07    4.31017E-08
  2204    1.40268E+02    5.98442E+00    4.30356E-02   -3.48107E+00    1.71719E-09    3.21307E-07    4.32118E-08
  2205    1.39764E+02    5.99354E+00    4.29863E-02   -3.52228E+00    1.71578E-09    3.20155E-07    4.33170E-08
  2206    1.39266E+02    6.00236E+00    4.29372E-02   -3.56448E+00    1.71438E-09    3.19062E-07    4.34175E-08
  2207    1.38773E+02    6.01084E+00    4.28882E-02   -3.60762E+00    1.71297E-09    3.18024E-07    4.35133E-08
  2208    1.38286E+02    6.01900E+00    4.28392E-02   -3.65168E+00    1.71157E-09    3.17033E-07    4.36044E-08
  2209    1.37803E+02    6.02682E+00    4.27904E-02   -3.69663E+00    1.71017E-09    3.16084E-07    4.36909E-08
  2210    1.37327E+02    6.03431E+00    4.27416E-02   -3.74245E+00    1.70877E-09    3.15168E-07    4.37729E-08
  2211    1.36855E+02    6.04146E+00    4.26929E-02   -3.78911E+00    1.70737E-09    3.14280E-07    4.38505E-08
  2212    1.36390E+02    6.04826E+00    4.26443E-02   -3.83657E+00    1.70598E-09    3.13414E-07    4.39237E-08
  2213    1.35929E+02    6.05470E+00    4.25959E-02   -3.88480E+00    1.70458E-09    3.12562E-07    4.39925E-08
  2214    1.35474E+02    6.06080E+00    4.25475E-02   -3.93379E+00    1.70319E-09    3.11719E-07    4.40571E-08
  2215    1.35025E+02    6.06653E+00    4.24992E-02   -3.98349E+00    1.70180E-09    3.10877E-07    4.41175E-08
  2216    1.34581E+02    6.07189E+00    4.24510E-02   -4.03387E+00    1.70041E-09    3.10030E-07    4.41738E-08
  2217    1.34143E+02    6.07689E+00    4.24029E-02   -4.08492E+00    1.69903E-09    3.09171E-07    4.42260E-08
  2218    1.33710E+02    6.08152E+00    4.23549E-02   -4.13658E+00    1.69764E-09    3.08295E-07    4.42742E-08
  2219    1.33283E+02    6.08578E+00    4.23071E-02   -4.18885E+00    1.69626E-09    3.07394E-07    4.43185E-08
  2220    1.32861E+02    6.08967E+00    4.22593E-02   -4.24168E+00    1.69487E-09    3.06461E-07    4.43589E-08
  2221    1.32445E+02    6.09317E+00    4.22116E-02   -4.29506E+00    1.69349E-09    3.05492E-07    4.43955E-08
  2222    1.32035E+02    6.09629E+00    4.21640E-02   -4.34894E+00    1.69211E-09    3.04477E-07    4.44283E-08
  2223    1.31630E+02    6.09903E+00    4.21166E-02   -4.40330E+00    1.69074E-09    3.03413E-07    4.44575E-08
  2224    1.31231E+02    6.10139E+00    4.20692E-02   -4.45811E+00    1.68936E-09    3.02290E-07    4.44831E-08
  2225    1.30838E+02    6.10334E+00    4.20220E-02   -4.51335E+00    1.68798E-09    3.01104E-07    4.45051E-08
  2226    1.30449E+02    6.10492E+00    4.19749E-02   -4.56897E+00    1.68661E-09    2.99848E-07    4.45236E-08
  2227    1.30067E+02    6.10608E+00    4.19279E-02   -4.62497E+00    1.68524E-09    2.98514E-07    4.45387E-08
  2228    1.29690E+02    6.10685E+00    4.18810E-02   -4.68130E+00    1.68387E-09    2.97097E-07    4.45504E-08
  2229    1.29318E+02    6.10721E+00    4.18342E-02   -4.73793E+00    1.68250E-09    2.95590E-07    4.45588E-08
  2230    1.28953E+02    6.10716E+00    4.17875E-02   -4.79484E+00    1.68114E-09    2.93987E-07    4.45640E-08
  2231    1.28592E+02    6.10671E+00    4.17409E-02   -4.85199E+00    1.67977E-09    2.92280E-07    4.45661E-08
  2232    1.28238E+02    6.10585E+00    4.16945E-02   -4.90937E+00    1.67841E-09    2.90464E-07    4.45650E-08
  2233    1.27888E+02    6.10458E+00    4.16482E-02   -4.96693E+00    1.67705E-09    2.88531E-07    4.45609E-08
  2234    1.27544E+02    6.10291E+00    4.16020E-02   -5.02465E+00    1.67569E-09    2.86475E-07    4.45539E-08
  2235    1.27206E+02    6.10084E+00    4.15559E-02   -5.08250E+00    1.67433E-09    2.84290E-07    4.45439E-08
  2236    1.26873E+02    6.09836E+00    4.15099E-02   -5.14043E+00    1.67297E-09    2.81970E-07    4.45311E-08
  2237    1.26546E+02    6.09548E+00    4.14640E-02   -5.19845E+00    1.67162E-09    2.79506E-07    4.45155E-08
  2238    1.26223E+02    6.09221E+00    4.14183E-02   -5.25650E+00    1.67026E-09    2.76894E-07    4.44972E-08
  2239    1.25906E+02    6.08852E+00    4.13727E-02   -5.31456E+00    1.66891E-09    2.74127E-07    4.44762E-08
  2240    1.25596E+02    6.08444E+00    4.13272E-02   -5.37261E+00    1.66756E-09    2.71197E-07    4.44526E-08
  2241    1.25289E+02    6.07995E+00    4.12819E-02   -5.43062E+00    1.66621E-09    2.68098E-07    4.44266E-08
  2242    1.24988E+02    6.07504E+00    4.12366E-02   -5.48857E+00    1.66486E-09    2.64825E-07    4.43980E-08
  2243    1.24693E+02    6.06975E+00    4.11915E-02   -5.54641E+00    1.66352E-09    2.61369E-07    4.43671E-08
  2244    1.24402E+02    6.06403E+00    4.11465E-02   -5.60414E+00    1.66217E-09    2.57726E-07    4.43338E-08
  2245    1.24117E+02    6.05790E+00    4.11016E-02   -5.66171E+00    1.66083E-09    2.53887E-07    4.42983E-08
  2246    1.23837E+02    6.05138E+00    4.10569E-02   -5.71912E+00    1.65949E-09    2.49847E-07    4.42606E-08
  2247    1.23561E+02    6.04445E+00    4.10123E-02   -5.77632E+00    1.65815E-09    2.45600E-07    4.42207E-08
  2248    1.23291E+02    6.03712E+00    4.09678E-02   -5.83329E+00    1.65681E-09    2.41138E-07    4.41788E-08
  2249    1.23026E+02    6.02938E+00    4.09234E-02   -5.89002E+00    1.65547E-09    2.36454E-07    4.41348E-08
  2250    1.22766E+02    6.02124E+00    4.08792E-02   -5.94646E+00    1.65414E-09    2.31544E-07    4.40889E-08
  2251    1.22511E+02    6.01271E+00    4.08351E-02   -6.00260E+00    1.65281E-09    2.26402E-07    4.40411E-08
  2252    1.22261E+02    6.00378E+00    4.07911E-02   -6.05841E+00    1.65147E-09    2.21040E-07    4.39913E-08
  2253    1.22015E+02    5.99444E+00    4.07472E-02   -6.11386E+00    1.65014E-09    2.15471E-07    4.39394E-08
  2254    1.21774E+02    5.98472E+00    4.07035E-02   -6.16895E+00    1.64881E-09    2.09709E-07    4.38853E-08
  2255    1.21537E+02    5.97459E+00    4.06599E-02   -6.22363E+00    1.64749E-09    2.03768E-07    4.38289E-08
  2256    1.21306E+02    5.96406E+00    4.06164E-02   -6.27790E+00    1.64616E-09    1.97660E-07    4.37700E-08
  2257    1.21079E+02    5.95314E+00    4.05731E-02   -6.33172E+00    1.64484E-09    1.91400E-07    4.37085E-08
  2258    1.20857E+02    5.94183E+00    4.05298E-02   -6.38507E+00    1.64351E-09    1.85001E-07    4.36444E-08
  2259    1.20638E+02    5.93012E+00    4.04867E-02   -6.43793E+00    1.64219E-09    1.78477E-07    4.35774E-08
  2260    1.20424E+02    5.91802E+00    4.04438E-02   -6.49028E+00    1.64087E-09    1.71842E-07    4.35076E-08
  2261    1.20216E+02    5.90554E+00    4.04009E-02   -6.54209E+00    1.63956E-09    1.65109E-07    4.34348E-08
  2262    1.20011E+02    5.89268E+00    4.03582E-02   -6.59336E+00    1.63824E-09    1.58291E-07    4.33588E-08
  2263    1.19809E+02    5.87947E+00    4.03156E-02   -6.64405E+00    1.63692E-09    1.51403E-07    4.32796E-08
  2264    1.19613E+02    5.86588E+00    4.02731E-02   -6.69414E+00    1.63561E-09    1.44458E-07    4.31970E-08
  2265    1.19420E+02    5.85194E+00    4.02308E-02   -6.74361E+00    1.63430E-09    1.37470E-07    4.31110E-08
  2266    1.19232E+02    5.83764E+00    4.01886E-02   -6.79248E+00    1.63299E-09    1.30451E-07    4.30214E-08
  2267    1.19048E+02    5.82299E+00    4.01465E-02   -6.84064E+00    1.63168E-09    1.23417E-07    4.29281E-08
  2268    1.18866E+02    5.80799E+00    4.01045E-02   -6.88815E+00    1.63037E-09    1.16380E-07    4.28310E-08
  2269    1.18690E+02    5.79265E+00    4.00627E-02   -6.93493E+00    1.62906E-09    1.09354E-07    4.27300E-08
  2270    1.18517E+02    5.77698E+00    4.00209E-02   -6.98108E+00    1.62776E-09    1.02353E-07    4.26249E-08
  2271    1.18348E+02    5.76095E+00    3.99793E-02   -7.02647E+00    1.62646E-09    9.53903E-08    4.25157E-08
  2272    1.18182E+02    5.74460E+00    3.99378E-02   -7.07111E+00    1.62515E-09    8.84795E-08    4.24022E-08
  2273    1.18020E+02    5.72791E+00    3.98965E-02   -7.11501E+00    1.62385E-09    8.16343E-08    4.22844E-08
  2274    1.17862E+02    5.71090E+00    3.98552E-02   -7.15810E+00    1.62256E-09    7.48684E-08    4.21621E-08
  2275    1.17707E+02    5.69358E+00    3.98141E-02   -7.20041E+00    1.62126E-09    6.81953E-08    4.20351E-08
  2276    1.17555E+02    5.67594E+00    3.97731E-02   -7.24194E+00    1.61996E-09    6.16287E-08    4.19035E-08
  2277    1.17407E+02    5.65799E+00    3.97322E-02   -7.28263E+00    1.61867E-09    5.51821E-08    4.17670E-08
  2278    1.17261E+02    5.63976E+00    3.96914E-02   -7.32249E+00    1.61738E-09    4.88693E-08    4.16256E-08
  2279    1.17119E+02    5.62122E+00    3.96507E-02   -7.36154E+00    1.61609E-09    4.27038E-08    4.14792E-08
  2280    1.16980E+02    5.60239E+00    3.96102E-02   -7.39971E+00    1.61480E-09    3.66993E-08    4.13275E-08
  2281    1.16845E+02    5.58328E+00    3.95697E-02   -7.43693E+00    1.61351E-09    3.08693E-08    4.11706E-08
  2282    1.16712E+02    5.56389E+00    3.95294E-02   -7.47329E+00    1.61222E-09    2.52275E-08    4.10083E-08
  2283    1.16581E+02    5.54422E+00    3.94892E-02   -7.50881E+00    1.61093E-09    1.97876E-08    4.08405E-08
  2284    1.16453E+02    5.52428E+00    3.94491E-02   -7.54333E+00    1.60965E-09    1.45631E-08    4.06671E-08
  2285    1.16328E+02    5.50406E+00    3.94091E-02   -7.57695E+00    1.60837E-09    9.56770E-09    4.04879E-08
  2286    1.16207E+02    5.48359E+00    3.93692E-02   -7.60961E+00    1.60709E-09    4.81497E-09    4.03029E-08
  2287    1.16087E+02    5.46287E+00    3.93294E-02   -7.64137E+00    1.60581E-09    3.18551E-10    4.01119E-08
  2288    1.15970E+02    5.44189E+00    3.92897E-02   -7.67210E+00    1.60453E-09   -3.90793E-09    3.99148E-08
  2289    1.15855E+02    5.42067E+00    3.92501E-02   -7.70190E+00    1.60325E-09   -7.85085E-09    3.97116E-08
  2290    1.15743E+02    5.39922E+00    3.92107E-02   -7.73067E+00    1.60198E-09   -1.14966E-08    3.95021E-08
  2291    1.15632E+02    5.37755E+00    3.91713E-02   -7.75852E+00    1.60070E-09   -1.48315E-08    3.92861E-08
  2292    1.15525E+02    5.35566E+00    3.91320E-02   -7.78537E+00    1.59943E-09   -1.78420E-08    3.90636E-08
  2293    1.15419E+02    5.33356E+00    3.90928E-02   -7.81115E+00    1.59816E-09   -2.05145E-08    3.88345E-08
  2294    1.15315E+02    5.31126E+00    3.90538E-02   -7.83603E+00    1.59689E-09   -2.28353E-08    3.85987E-08
  2295    1.15214E+02    5.28876E+00    3.90148E-02   -7.85977E+00    1.59562E-09   -2.47908E-08    3.83559E-08
  2296    1.15113E+02    5.26607E+00    3.89759E-02   -7.88255E+00    1.59436E-09   -2.63674E-08    3.81062E-08
  2297    1.15015E+02    5.24319E+00    3.89371E-02   -7.90428E+00    1.59309E-09   -2.75515E-08    3.78494E-08
  2298    1.14919E+02    5.22013E+00    3.88984E-02   -7.92504E+00    1.59183E-09   -2.83294E-08    3.75853E-08
  2299    1.14824E+02    5.19689E+00    3.88598E-02   -7.94470E+00    1.59057E-09   -2.86875E-08    3.73140E-08
  2300    1.14731E+02    5.17349E+00    3.88213E-02   -7.96325E+00    1.58931E-09   -2.86122E-08    3.70352E-08
  2301    1.14639E+02    5.14991E+00    3.87828E-02   -7.98086E+00    1.58805E-09   -2.80947E-08    3.67490E-08
  2302    1.14549E+02    5.12618E+00    3.87445E-02   -7.99729E+00    1.58679E-09   -2.71452E-08    3.64554E-08
  2303    1.14459E+02    5.10230E+00    3.87062E-02   -8.01278E+00    1.58553E-09   -2.57790E-08    3.61546E-08
  2304    1.14372E+02    5.07827E+00    3.86681E-02   -8.02710E+00    1.58428E-09   -2.40112E-08    3.58470E-08
  2305    1.14286E+02    5.05411E+00    3.86300E-02   -8.04041E+00    1.58302E-09   -2.18568E-08    3.55327E-08
  2306    1.14200E+02    5.02981E+00    3.85920E-02   -8.05263E+00    1.58177E-09   -1.93310E-08    3.52119E-08
  2307    1.14116E+02    5.00539E+00    3.85541E-02   -8.06377E+00    1.58052E-09   -1.64490E-08    3.48849E-08
  2308    1.14032E+02    4.98086E+00    3.85162E-02   -8.07382E+00    1.57927E-09   -1.32258E-08    3.45518E-08
  2309    1.13949E+02    4.95620E+00    3.84785E-02   -8.08279E+00    1.57802E-09   -9.67657E-09    3.42128E-08
  2310    1.13867E+02    4.93145E+00    3.84408E-02   -8.09075E+00    1.57678E-09   -5.81646E-09    3.38683E-08
  2311    1.13787E+02    4.90660E+00    3.84032E-02   -8.09763E+00    1.57553E-09   -1.66057E-09    3.35183E-08
  2312    1.13706E+02    4.88165E+00    3.83656E-02   -8.10335E+00    1.57429E-09    2.77598E-09    3.31632E-08
  2313    1.13626E+02    4.85662E+00    3.83282E-02   -8.10806E+00    1.57305E-09    7.47804E-09    3.28031E-08
  2314    1.13547E+02    4.83152E+00    3.82908E-02   -8.11177E+00    1.57181E-09    1.24305E-08    3.24382E-08
  2315    1.13468E+02    4.80634E+00    3.82535E-02   -8.11431E+00    1.57057E-09    1.76182E-08    3.20688E-08
  2316    1.13390E+02    4.78109E+00    3.82163E-02   -8.11584E+00    1.56933E-09    2.30261E-08    3.16951E-08
  2317    1.13311E+02    4.75580E+00    3.81791E-02   -8.11628E+00    1.56809E-09    2.86390E-08    3.13172E-08
  2318    1.13234E+02    4.73044E+00    3.81420E-02   -8.11563E+00    1.56686E-09    3.44418E-08    3.09354E-08
  2319    1.13155E+02    4.70504E+00    3.81050E-02   -8.11396E+00    1.56562E-09    4.04194E-08    3.05500E-08
  2320    1.13078E+02    4.67959E+00    3.80680E-02   -8.11127E+00    1.56439E-09    4.65566E-08    3.01611E-08
  2321    1.13000E+02    4.65411E+00    3.80311E-02   -8.10749E+00    1.56316E-09    5.28384E-08    2.97689E-08
  2322    1.12922E+02    4.62862E+00    3.79943E-02   -8.10267E+00    1.56193E-09    5.92495E-08    2.93737E-08
  2323    1.12844E+02    4.60309E+00    3.79575E-02   -8.09682E+00    1.56070E-09    6.57750E-08    2.89756E-08
  2324    1.12766E+02    4.57756E+00    3.79208E-02   -8.08993E+00    1.55947E-09    7.23995E-08    2.85750E-08
